iter "mejor iteracion actual" "mejor encontrado"
0 443 443
1 442 443
2 441 443
3 442 443
4 440 443
5 440 443
6 438 443
7 440 443
8 438 443
9 441 443
10 439 443
11 439 443
12 436 443
13 441 443
14 441 443
15 438 443
16 444 444
17 441 444
18 441 444
19 443 444
20 444 444
21 442 444
22 440 444
23 438 444
24 438 444
25 442 444
26 440 444
27 439 444
28 441 444
29 437 444
30 442 444
31 442 444
32 439 444
33 438 444
34 437 444
35 440 444
36 442 444
37 439 444
38 441 444
39 437 444
40 445 445
41 439 445
42 445 445
43 440 445
44 438 445
45 438 445
46 443 445
47 443 445
48 443 445
49 439 445
50 439 445
51 442 445
52 441 445
53 437 445
54 436 445
55 437 445
56 437 445
57 434 445
58 440 445
59 439 445
60 440 445
61 439 445
62 442 445
63 441 445
64 442 445
65 441 445
66 442 445
67 435 445
68 441 445
69 442 445
70 443 445
71 443 445
72 440 445
73 437 445
74 437 445
75 442 445
76 442 445
77 438 445
78 443 445
79 443 445
80 437 445
81 440 445
82 438 445
83 441 445
84 443 445
85 441 445
86 440 445
87 440 445
88 442 445
89 440 445
90 440 445
91 440 445
92 440 445
93 445 445
94 435 445
95 438 445
96 443 445
97 440 445
98 441 445
99 443 445
100 443 445
101 441 445
102 442 445
103 439 445
104 445 445
105 440 445
106 438 445
107 440 445
108 440 445
109 432 445
110 441 445
111 441 445
112 441 445
113 442 445
114 444 445
115 443 445
116 440 445
117 438 445
118 436 445
119 433 445
120 441 445
121 437 445
122 438 445
123 439 445
124 440 445
125 438 445
126 440 445
127 443 445
128 448 448
129 441 448
130 442 448
131 441 448
132 443 448
133 439 448
134 442 448
135 439 448
136 437 448
137 442 448
138 442 448
139 442 448
140 441 448
141 443 448
142 442 448
143 441 448
144 440 448
145 443 448
146 439 448
147 441 448
148 437 448
149 443 448
150 440 448
151 438 448
152 441 448
153 441 448
154 442 448
155 438 448
156 444 448
157 443 448
158 439 448
159 441 448
160 439 448
161 439 448
162 442 448
163 440 448
164 439 448
165 441 448
166 438 448
167 441 448
168 441 448
169 434 448
170 438 448
171 441 448
172 440 448
173 439 448
174 443 448
175 443 448
176 441 448
177 437 448
178 437 448
179 440 448
180 440 448
181 443 448
