iter "mejor iteracion actual" "mejor encontrado"
0 396 391
1 400 396
2 404 400
3 408 404
4 411 408
5 414 411
6 416 414
7 418 416
8 420 418
9 422 420
10 423 422
11 424 423
12 425 424
13 426 425
14 427 426
15 428 427
16 429 428
17 430 429
18 431 430
19 432 431
20 434 432
21 435 434
22 436 435
23 436 436
24 436 436
25 437 436
26 437 437
27 438 437
28 438 438
29 438 438
30 438 438
31 438 438
32 439 438
33 439 439
34 439 439
35 439 439
36 440 439
37 440 440
38 440 440
39 440 440
40 441 440
41 441 441
42 442 441
43 442 442
44 442 442
45 442 442
46 443 442
47 443 443
48 443 443
49 443 443
50 443 443
51 443 443
52 443 443
53 443 443
54 443 443
55 444 443
56 444 444
57 444 444
58 444 444
59 444 444
60 444 444
61 444 444
62 444 444
63 444 444
64 444 444
65 444 444
66 444 444
67 443 444
68 443 444
69 443 444
70 443 444
71 443 444
72 443 444
73 443 444
74 443 444
75 443 444
76 443 444
77 443 444
78 442 444
79 442 444
80 442 444
81 442 444
82 442 444
83 442 444
84 443 444
85 442 444
86 442 444
87 442 444
88 442 444
89 441 444
90 440 444
91 440 444
92 440 444
93 440 444
94 441 444
95 441 444
96 441 444
97 442 444
98 443 444
99 443 444
100 443 444
101 444 444
102 444 444
103 444 444
104 444 444
105 444 444
106 444 444
107 444 444
108 444 444
109 444 444
110 444 444
111 444 444
112 444 444
113 444 444
114 445 444
115 445 445
116 446 445
117 446 446
118 446 446
119 446 446
120 447 446
121 448 447
122 448 448
123 448 448
124 448 448
125 448 448
126 448 448
127 448 448
128 448 448
129 448 448
130 447 448
131 447 448
132 447 448
133 447 448
134 447 448
135 446 448
136 445 448
137 444 448
138 443 448
139 443 448
140 443 448
141 443 448
142 444 448
143 444 448
144 443 448
145 443 448
146 442 448
147 441 448
148 441 448
149 441 448
150 441 448
151 440 448
152 439 448
153 438 448
154 438 448
155 438 448
156 438 448
157 438 448
158 438 448
159 438 448
160 438 448
161 438 448
162 438 448
163 438 448
164 438 448
165 439 448
166 439 448
167 439 448
168 439 448
169 439 448
170 439 448
171 439 448
172 440 448
173 440 448
174 441 448
175 441 448
176 441 448
177 441 448
178 441 448
179 441 448
180 441 448
181 441 448
182 441 448
183 441 448
184 441 448
185 441 448
186 441 448
187 441 448
188 441 448
189 440 448
190 439 448
191 440 448
192 440 448
193 440 448
194 440 448
195 440 448
196 440 448
197 440 448
198 440 448
199 441 448
200 441 448
201 441 448
202 441 448
203 441 448
204 441 448
205 441 448
206 441 448
207 441 448
208 441 448
209 441 448
210 441 448
211 440 448
212 440 448
213 440 448
214 442 448
215 442 448
216 443 448
217 443 448
218 443 448
219 443 448
220 444 448
221 445 448
222 445 448
223 445 448
224 444 448
225 444 448
226 443 448
227 443 448
228 442 448
229 442 448
230 442 448
231 442 448
232 442 448
233 441 448
234 442 448
235 442 448
236 442 448
237 443 448
238 443 448
239 443 448
240 443 448
241 443 448
242 443 448
243 443 448
244 443 448
245 443 448
246 443 448
247 443 448
248 443 448
249 443 448
250 443 448
251 443 448
252 443 448
253 443 448
254 443 448
255 443 448
256 442 448
257 442 448
258 442 448
259 442 448
260 442 448
261 442 448
262 442 448
263 442 448
264 443 448
265 443 448
266 443 448
267 443 448
268 443 448
269 443 448
270 443 448
271 443 448
272 443 448
273 443 448
274 443 448
275 443 448
276 443 448
277 443 448
278 443 448
279 443 448
280 443 448
281 443 448
282 444 448
283 444 448
284 444 448
285 444 448
286 444 448
287 444 448
288 444 448
289 444 448
290 444 448
291 444 448
292 444 448
293 444 448
294 444 448
295 444 448
296 444 448
297 445 448
298 445 448
299 445 448
300 445 448
301 445 448
302 445 448
303 445 448
304 445 448
305 444 448
306 444 448
307 444 448
308 443 448
309 443 448
310 443 448
311 443 448
312 443 448
313 442 448
314 442 448
315 442 448
316 442 448
317 443 448
318 443 448
319 443 448
320 442 448
321 442 448
322 442 448
323 442 448
324 442 448
325 443 448
326 443 448
327 443 448
328 443 448
329 443 448
330 443 448
331 443 448
332 443 448
333 443 448
334 443 448
335 443 448
336 443 448
337 443 448
338 443 448
339 443 448
340 443 448
341 443 448
342 443 448
343 443 448
344 443 448
345 443 448
346 443 448
347 443 448
348 443 448
349 443 448
350 443 448
351 443 448
352 443 448
353 443 448
354 443 448
355 442 448
356 442 448
357 442 448
358 442 448
359 441 448
360 441 448
361 441 448
362 441 448
363 441 448
364 441 448
365 441 448
366 441 448
367 441 448
368 441 448
369 441 448
370 441 448
371 441 448
372 442 448
373 442 448
374 442 448
375 442 448
376 442 448
377 442 448
378 443 448
379 443 448
380 443 448
381 443 448
382 443 448
383 443 448
384 443 448
385 443 448
386 443 448
387 443 448
388 443 448
389 443 448
390 442 448
391 442 448
392 441 448
393 441 448
394 440 448
395 440 448
396 440 448
397 440 448
398 440 448
399 440 448
400 440 448
401 441 448
402 442 448
403 442 448
404 442 448
405 442 448
406 442 448
407 442 448
408 442 448
409 442 448
410 442 448
411 442 448
412 442 448
413 442 448
414 442 448
415 442 448
416 442 448
417 442 448
418 442 448
419 442 448
420 442 448
421 442 448
422 442 448
423 443 448
424 443 448
425 443 448
426 443 448
427 443 448
428 443 448
429 443 448
430 443 448
431 443 448
432 443 448
433 443 448
434 443 448
435 443 448
436 444 448
437 444 448
438 444 448
439 444 448
440 444 448
441 444 448
442 444 448
443 444 448
444 444 448
445 444 448
446 444 448
447 443 448
448 443 448
449 443 448
450 443 448
451 442 448
452 442 448
453 442 448
454 443 448
455 444 448
456 444 448
457 444 448
458 444 448
459 445 448
460 445 448
461 445 448
462 445 448
463 446 448
464 446 448
465 446 448
466 446 448
467 446 448
468 446 448
469 446 448
470 446 448
471 446 448
472 446 448
473 446 448
474 446 448
475 446 448
476 446 448
477 446 448
478 446 448
479 446 448
480 446 448
481 446 448
482 446 448
483 446 448
484 445 448
485 444 448
486 443 448
487 444 448
488 444 448
489 444 448
490 443 448
491 442 448
492 442 448
493 442 448
494 442 448
495 442 448
496 442 448
497 442 448
498 442 448
499 442 448
500 442 448
501 443 448
502 443 448
503 444 448
504 444 448
505 444 448
506 444 448
507 444 448
508 444 448
509 444 448
510 444 448
511 445 448
512 445 448
513 445 448
514 445 448
515 445 448
516 445 448
517 445 448
518 445 448
519 445 448
520 445 448
521 445 448
522 445 448
523 445 448
524 445 448
525 445 448
526 445 448
527 445 448
528 445 448
529 444 448
530 443 448
531 443 448
532 443 448
533 443 448
534 443 448
535 444 448
536 444 448
537 444 448
538 445 448
539 445 448
540 445 448
541 445 448
542 445 448
543 445 448
544 445 448
545 444 448
546 444 448
547 444 448
548 444 448
549 444 448
550 444 448
551 444 448
552 444 448
553 444 448
554 444 448
555 444 448
556 444 448
557 444 448
558 444 448
559 444 448
560 444 448
561 444 448
562 444 448
563 444 448
564 444 448
565 444 448
566 444 448
567 444 448
568 444 448
569 444 448
570 444 448
571 444 448
572 444 448
573 444 448
574 444 448
575 444 448
576 444 448
577 444 448
578 443 448
579 443 448
580 443 448
581 443 448
582 443 448
583 443 448
584 443 448
585 443 448
586 444 448
587 444 448
588 444 448
589 444 448
590 444 448
591 444 448
592 444 448
593 444 448
594 444 448
595 444 448
596 445 448
597 445 448
598 445 448
599 445 448
600 445 448
601 444 448
602 444 448
603 443 448
604 443 448
605 442 448
606 442 448
607 441 448
608 441 448
609 441 448
