iter "mejor iteracion actual" "mejor encontrado"
0 390 390
1 390 390
2 392 392
3 392 392
4 393 393
5 393 393
6 394 394
7 391 394
8 392 394
9 392 394
10 393 394
11 397 397
12 396 397
13 394 397
14 395 397
15 395 397
16 398 398
17 399 399
18 398 399
19 398 399
20 400 400
21 399 400
22 398 400
23 397 400
24 396 400
25 398 400
26 399 400
27 398 400
28 395 400
29 396 400
30 396 400
31 396 400
32 397 400
33 397 400
34 394 400
35 393 400
36 394 400
37 393 400
38 389 400
39 390 400
40 388 400
41 388 400
42 389 400
43 394 400
44 395 400
45 397 400
46 398 400
47 397 400
48 398 400
49 396 400
50 393 400
51 396 400
52 396 400
53 399 400
54 398 400
55 400 400
56 401 401
57 399 401
58 401 401
59 402 402
60 400 402
61 399 402
62 401 402
63 397 402
64 395 402
65 394 402
66 392 402
67 391 402
68 390 402
69 390 402
70 391 402
71 393 402
72 393 402
73 390 402
74 391 402
75 391 402
76 387 402
77 388 402
78 388 402
79 387 402
80 388 402
81 387 402
82 385 402
83 387 402
84 388 402
85 386 402
86 388 402
87 387 402
88 387 402
89 385 402
90 386 402
91 385 402
92 386 402
93 388 402
94 390 402
95 392 402
96 390 402
97 391 402
98 388 402
99 388 402
100 388 402
101 387 402
102 387 402
103 385 402
104 386 402
105 386 402
106 388 402
107 387 402
108 386 402
109 389 402
110 391 402
111 390 402
112 393 402
113 393 402
114 392 402
115 391 402
116 391 402
117 391 402
118 394 402
119 395 402
120 396 402
121 396 402
122 395 402
123 398 402
124 400 402
125 402 402
126 397 402
127 397 402
128 396 402
129 390 402
130 389 402
131 389 402
132 389 402
133 388 402
134 388 402
135 386 402
136 385 402
137 388 402
138 389 402
139 393 402
140 392 402
141 394 402
142 394 402
143 396 402
144 393 402
145 393 402
146 393 402
147 390 402
148 391 402
149 394 402
150 394 402
151 395 402
152 395 402
153 396 402
154 396 402
155 392 402
156 392 402
157 391 402
158 394 402
159 391 402
160 389 402
161 388 402
162 389 402
163 390 402
164 390 402
165 389 402
166 391 402
167 391 402
168 395 402
169 395 402
170 395 402
171 393 402
172 394 402
173 394 402
174 395 402
175 393 402
176 393 402
177 393 402
178 393 402
179 394 402
180 395 402
181 395 402
182 395 402
183 393 402
184 393 402
185 392 402
186 391 402
187 393 402
188 395 402
189 395 402
190 395 402
191 395 402
192 396 402
193 395 402
194 397 402
195 397 402
196 397 402
197 397 402
198 397 402
199 397 402
200 395 402
201 396 402
202 395 402
203 396 402
204 396 402
205 397 402
206 397 402
207 397 402
208 396 402
209 397 402
210 400 402
211 402 402
212 402 402
213 402 402
214 402 402
215 404 404
216 404 404
217 406 406
218 406 406
219 406 406
220 406 406
221 406 406
222 405 406
223 403 406
224 404 406
225 404 406
226 404 406
227 404 406
228 404 406
229 404 406
230 404 406
231 404 406
232 402 406
233 403 406
234 403 406
235 403 406
236 403 406
237 404 406
238 404 406
239 404 406
240 404 406
241 407 407
242 407 407
243 405 407
244 405 407
245 406 407
246 407 407
247 407 407
248 407 407
249 407 407
250 406 407
251 406 407
252 406 407
253 406 407
254 407 407
255 407 407
256 407 407
257 407 407
258 408 408
259 408 408
260 410 410
261 410 410
262 409 410
263 410 410
264 410 410
265 410 410
266 410 410
267 410 410
268 410 410
269 411 411
270 411 411
271 411 411
272 411 411
273 413 413
274 413 413
275 413 413
276 413 413
277 414 414
278 414 414
279 412 414
280 412 414
281 412 414
282 412 414
283 412 414
284 412 414
285 412 414
286 412 414
287 413 414
288 413 414
289 413 414
290 409 414
291 409 414
292 411 414
293 411 414
294 411 414
295 410 414
296 409 414
297 409 414
298 411 414
299 411 414
300 411 414
301 412 414
302 412 414
303 412 414
304 412 414
305 412 414
306 412 414
307 414 414
308 414 414
309 414 414
310 414 414
311 414 414
312 414 414
313 414 414
314 414 414
315 414 414
316 414 414
317 414 414
318 412 414
319 414 414
320 415 415
321 416 416
322 416 416
323 416 416
324 416 416
325 417 417
326 417 417
327 417 417
328 417 417
329 417 417
330 417 417
331 417 417
332 417 417
333 418 418
334 419 419
335 419 419
336 419 419
337 420 420
338 420 420
339 420 420
340 420 420
341 420 420
342 420 420
343 420 420
344 422 422
345 422 422
346 422 422
347 422 422
348 423 423
349 423 423
350 423 423
351 423 423
352 423 423
353 423 423
354 423 423
355 423 423
356 423 423
357 423 423
358 423 423
359 423 423
360 423 423
361 423 423
362 423 423
363 423 423
364 424 424
365 424 424
366 424 424
367 424 424
368 424 424
369 424 424
370 424 424
371 423 424
372 423 424
373 423 424
374 423 424
375 423 424
376 423 424
377 423 424
378 423 424
379 423 424
380 423 424
381 423 424
382 423 424
383 423 424
384 425 425
385 425 425
386 425 425
387 425 425
388 425 425
389 425 425
390 425 425
391 425 425
392 425 425
393 425 425
394 425 425
395 425 425
396 426 426
397 426 426
398 426 426
399 426 426
400 426 426
401 426 426
402 426 426
403 426 426
404 426 426
405 426 426
406 426 426
407 426 426
408 426 426
409 426 426
410 426 426
411 426 426
412 426 426
413 426 426
414 426 426
415 426 426
416 426 426
417 426 426
418 426 426
419 427 427
420 427 427
421 427 427
422 427 427
423 428 428
424 428 428
425 428 428
426 428 428
427 428 428
428 428 428
429 428 428
430 428 428
431 428 428
432 428 428
433 428 428
434 428 428
435 428 428
436 428 428
437 428 428
438 428 428
439 428 428
440 428 428
441 428 428
442 428 428
443 428 428
444 428 428
445 428 428
446 428 428
447 428 428
448 428 428
449 428 428
450 428 428
451 428 428
452 428 428
453 428 428
454 428 428
455 428 428
456 428 428
457 428 428
458 430 430
459 430 430
460 430 430
461 430 430
462 430 430
463 430 430
464 431 431
465 433 433
466 435 435
467 435 435
468 435 435
469 435 435
470 435 435
471 435 435
472 435 435
473 435 435
474 435 435
475 435 435
476 435 435
477 435 435
478 436 436
479 436 436
480 436 436
481 436 436
482 436 436
483 436 436
484 436 436
485 436 436
486 436 436
487 436 436
488 436 436
489 436 436
490 436 436
491 436 436
492 436 436
493 436 436
494 436 436
495 436 436
496 436 436
497 436 436
498 436 436
499 437 437
500 437 437
501 437 437
502 437 437
503 437 437
504 437 437
505 437 437
506 437 437
507 437 437
508 437 437
509 437 437
510 437 437
511 437 437
512 437 437
513 437 437
514 437 437
515 437 437
516 437 437
517 437 437
518 437 437
519 437 437
520 437 437
521 437 437
522 437 437
523 437 437
524 437 437
525 437 437
526 437 437
527 437 437
528 437 437
529 437 437
530 437 437
531 437 437
532 437 437
533 437 437
534 437 437
535 437 437
536 437 437
537 437 437
538 437 437
539 437 437
540 437 437
541 437 437
542 437 437
543 437 437
544 437 437
545 437 437
546 437 437
547 437 437
548 437 437
549 437 437
550 437 437
551 437 437
552 437 437
553 437 437
554 437 437
555 437 437
556 437 437
557 437 437
558 437 437
559 437 437
560 437 437
561 437 437
562 437 437
563 437 437
564 437 437
565 437 437
566 437 437
567 437 437
568 437 437
569 437 437
570 437 437
571 437 437
572 437 437
573 437 437
574 437 437
575 437 437
576 437 437
577 437 437
578 437 437
579 437 437
580 437 437
581 437 437
582 437 437
583 437 437
584 437 437
585 437 437
586 437 437
587 437 437
588 437 437
589 437 437
590 437 437
591 437 437
592 438 438
593 438 438
594 438 438
595 438 438
596 438 438
597 438 438
598 438 438
599 438 438
600 438 438
601 438 438
602 438 438
603 438 438
604 438 438
605 438 438
606 438 438
607 438 438
608 438 438
609 438 438
610 438 438
611 438 438
612 438 438
613 438 438
614 438 438
615 438 438
616 438 438
617 438 438
618 438 438
619 438 438
620 438 438
621 438 438
622 438 438
623 438 438
624 438 438
625 438 438
626 438 438
627 438 438
628 438 438
629 438 438
630 438 438
631 438 438
632 438 438
633 438 438
634 438 438
635 438 438
636 438 438
637 438 438
638 438 438
639 438 438
640 438 438
641 438 438
642 439 439
643 439 439
644 439 439
645 439 439
646 439 439
647 440 440
648 440 440
649 440 440
650 440 440
651 440 440
652 440 440
653 440 440
654 440 440
655 440 440
656 440 440
657 440 440
658 440 440
659 440 440
660 440 440
661 440 440
662 440 440
663 440 440
