iter "mejor iteracion actual" "mejor encontrado"
0 396 392
1 399 396
2 401 399
3 403 401
4 405 403
5 407 405
6 410 407
7 412 410
8 414 412
9 417 414
10 419 417
11 421 419
12 423 421
13 424 423
14 425 424
15 427 425
16 428 427
17 429 428
18 430 429
19 431 430
20 432 431
21 433 432
22 435 433
23 436 435
24 437 436
25 438 437
26 438 438
27 438 438
28 438 438
29 439 438
30 439 439
31 439 439
32 439 439
33 439 439
34 440 439
35 440 440
36 440 440
37 440 440
38 440 440
39 440 440
40 441 440
41 441 441
42 441 441
43 441 441
44 441 441
45 441 441
46 441 441
47 441 441
48 441 441
49 441 441
50 441 441
51 441 441
52 441 441
53 441 441
54 441 441
55 441 441
56 441 441
57 441 441
58 441 441
59 442 441
60 443 442
61 443 443
62 443 443
63 443 443
64 443 443
65 444 443
66 445 444
67 445 445
68 445 445
69 445 445
70 445 445
71 445 445
72 445 445
73 444 445
74 443 445
75 442 445
76 442 445
77 442 445
78 442 445
79 442 445
80 442 445
81 442 445
82 442 445
83 442 445
84 442 445
85 442 445
86 442 445
87 443 445
88 443 445
89 443 445
90 443 445
91 443 445
92 443 445
93 443 445
94 444 445
95 444 445
96 444 445
97 444 445
98 444 445
99 444 445
100 444 445
101 444 445
102 444 445
103 444 445
104 444 445
105 444 445
106 444 445
107 444 445
108 444 445
109 444 445
110 444 445
111 445 445
112 445 445
113 444 445
114 443 445
115 443 445
116 442 445
117 442 445
118 441 445
119 441 445
120 441 445
121 441 445
122 441 445
123 442 445
124 441 445
125 441 445
126 440 445
127 440 445
128 440 445
129 440 445
130 440 445
131 440 445
132 440 445
133 441 445
134 441 445
135 441 445
136 441 445
137 442 445
138 442 445
139 442 445
140 443 445
141 443 445
142 443 445
143 443 445
144 443 445
145 443 445
146 442 445
147 443 445
148 443 445
149 443 445
150 443 445
151 443 445
152 443 445
153 443 445
154 443 445
155 443 445
156 443 445
157 443 445
158 443 445
159 443 445
160 443 445
161 443 445
162 442 445
163 442 445
164 443 445
165 443 445
166 443 445
167 442 445
168 442 445
169 442 445
170 442 445
171 442 445
172 442 445
173 441 445
174 441 445
175 441 445
176 441 445
177 442 445
178 442 445
179 443 445
180 443 445
181 443 445
182 443 445
183 442 445
184 442 445
185 441 445
186 441 445
187 440 445
188 440 445
189 440 445
190 440 445
191 440 445
192 440 445
193 440 445
194 442 445
195 441 445
196 441 445
197 441 445
198 441 445
199 441 445
200 441 445
201 441 445
202 441 445
203 441 445
204 441 445
205 441 445
206 443 445
207 443 445
208 443 445
209 443 445
210 444 445
211 444 445
212 444 445
213 444 445
214 444 445
215 444 445
216 444 445
217 444 445
218 445 445
219 445 445
220 445 445
221 445 445
222 445 445
223 445 445
224 446 445
225 447 446
226 447 447
227 447 447
228 447 447
229 447 447
230 447 447
231 446 447
232 446 447
233 445 447
234 444 447
235 443 447
236 443 447
237 443 447
238 443 447
239 443 447
240 442 447
241 442 447
242 441 447
243 442 447
244 442 447
245 442 447
246 442 447
247 442 447
248 442 447
249 443 447
250 443 447
251 443 447
252 443 447
253 443 447
254 443 447
255 443 447
256 443 447
257 443 447
258 443 447
