iter "mejor iteracion actual" "mejor encontrado"
0 86 86
1 86 86
2 86 86
3 86 86
4 86 86
5 86 86
6 86 86
7 86 86
8 86 86
9 86 86
10 86 86
11 86 86
12 86 86
13 86 86
14 86 86
15 86 86
16 86 86
17 86 86
18 86 86
19 86 86
20 86 86
21 86 86
22 86 86
23 86 86
24 86 86
25 86 86
26 86 86
27 86 86
28 86 86
29 86 86
30 86 86
31 86 86
32 86 86
33 86 86
34 86 86
35 86 86
36 86 86
37 86 86
38 86 86
39 86 86
40 86 86
41 86 86
42 86 86
43 86 86
44 86 86
45 86 86
46 86 86
47 86 86
48 86 86
49 86 86
50 86 86
51 86 86
52 86 86
53 86 86
54 86 86
55 86 86
56 86 86
57 86 86
58 86 86
59 86 86
60 86 86
61 86 86
62 86 86
63 86 86
64 86 86
65 86 86
66 86 86
67 86 86
68 86 86
69 86 86
70 86 86
71 86 86
72 86 86
73 86 86
74 86 86
75 86 86
76 86 86
77 86 86
78 86 86
79 86 86
80 86 86
81 86 86
82 86 86
83 86 86
84 86 86
85 86 86
86 86 86
87 86 86
88 86 86
89 86 86
90 86 86
91 86 86
92 86 86
93 86 86
94 86 86
95 86 86
96 86 86
97 86 86
98 86 86
99 86 86
100 86 86
101 86 86
102 86 86
103 86 86
104 86 86
105 86 86
106 86 86
107 86 86
108 86 86
109 86 86
110 86 86
111 86 86
112 86 86
113 86 86
114 86 86
115 86 86
116 86 86
117 86 86
118 86 86
119 86 86
120 86 86
121 86 86
122 86 86
123 86 86
124 86 86
125 86 86
126 86 86
127 86 86
128 86 86
129 86 86
130 86 86
131 86 86
132 86 86
133 86 86
134 86 86
135 86 86
136 86 86
137 86 86
138 86 86
139 86 86
140 86 86
141 86 86
142 86 86
143 86 86
144 86 86
145 86 86
146 86 86
147 86 86
148 86 86
149 86 86
150 86 86
151 86 86
152 86 86
153 86 86
154 86 86
155 86 86
156 86 86
157 86 86
158 86 86
159 86 86
160 86 86
161 86 86
162 86 86
163 86 86
164 86 86
165 86 86
166 86 86
167 86 86
168 86 86
169 86 86
170 86 86
171 86 86
172 86 86
173 86 86
174 86 86
175 86 86
176 86 86
177 86 86
178 86 86
179 86 86
180 86 86
181 86 86
182 86 86
183 86 86
184 86 86
185 86 86
186 86 86
187 86 86
188 86 86
189 86 86
190 86 86
191 86 86
192 86 86
193 86 86
194 86 86
195 86 86
196 86 86
197 86 86
198 86 86
199 86 86
200 86 86
201 86 86
202 86 86
203 86 86
204 86 86
205 86 86
206 86 86
207 86 86
208 86 86
209 86 86
210 86 86
211 86 86
212 86 86
213 86 86
214 86 86
215 86 86
216 86 86
217 86 86
218 86 86
219 86 86
220 86 86
221 86 86
222 86 86
223 86 86
224 86 86
225 86 86
226 86 86
227 86 86
228 86 86
229 86 86
230 86 86
231 86 86
232 86 86
233 86 86
234 86 86
235 86 86
236 86 86
237 86 86
238 86 86
239 86 86
240 86 86
241 86 86
242 86 86
243 86 86
244 86 86
245 86 86
246 86 86
247 86 86
248 86 86
249 86 86
250 86 86
251 86 86
252 86 86
